review_id,platform,product_name,category,subcategory,star_rating,review_text,sentiment,review_text_fixed,review_text_translated,review_text_normalized,review_tokens,split
B089,shopee,palmolive naturals intensive moisture dry/coarse hair shampoo conditioner,beauty,hair care,5,"The shampoo also very effective for my dry hair, also it worn off after a day",positive,"The shampoo also very effective for my dry hair, also it worn off after a day",shampoo also effective dry hair also worn day,shampoo also effective dry hair also worn day,"['shampoo', 'also', 'effective', 'dry', 'hair', 'also', 'worn', 'day']",train
B090,shopee,palmolive naturals intensive moisture dry/coarse hair shampoo conditioner,beauty,hair care,5,The shampoo has a lovelyfragrance and leaves the hair soft and shiny,positive,The shampoo has a lovelyfragrance and leaves the hair soft and shiny,shampoo lovelyfragrance leaves hair soft shiny,shampoo lovelyfragrance leave hair soft shiny,"['shampoo', 'lovelyfragrance', 'leave', 'hair', 'soft', 'shiny']",train
B091,shopee,sea makeup stayput prime set setting spray,beauty,make,5,The setting spray keeps my makeup look smooth and long-lasting,positive,The setting spray keeps my makeup look smooth and long-lasting,setting spray keeps makeup look smooth longlasting,set spray keep makeup look smooth longlasting,"['set', 'spray', 'keep', 'makeup', 'look', 'smooth', 'longlasting']",train
B092,shopee,sea makeup stayput prime set setting spray,beauty,make,4,my makeup stay fresh and natural ,positive,my makeup stay fresh and natural,makeup stay fresh natural,makeup stay fresh natural,"['makeup', 'stay', 'fresh', 'natural']",val
B093,shopee,panna lab lipbies lip matte,beauty,make,3,"when wearing this after 2-3 hours, it tend to make my lips crack and emphasize on my lip wrinkles",negative,"when wearing this after 2-3 hours, it tend to make my lips crack and emphasize on my lip wrinkles",wearing 23 hours tend make lips crack emphasize lip wrinkles,wear 23 hour tend make lip crack emphasize lip wrinkle,"['wear', '23', 'hour', 'tend', 'make', 'lip', 'crack', 'emphasize', 'lip', 'wrinkle']",train
B094,shopee,panna lab lipbies lip matte,beauty,make,4,love love the color it's so pigmented,positive,love love the color it's so pigmented,love love color pigmented,love love color pigment,"['love', 'love', 'color', 'pigment']",val
B095,lazada,glad2glow perfect cover cushion foundation,beauty,make,5,"Semi-matte flawless finish, full coverage with skincare ingredients, moisturizing formula for fry areas",positive,"Semi-matte flawless finish, full coverage with skincare ingredients, moisturizing formula for fry areas",semimatte flawless finish full coverage skincare ingredients moisturizing formula fry areas,semimatte flawless finish full coverage skincare ingredient moisturize formula fry area,"['semimatte', 'flawless', 'finish', 'full', 'coverage', 'skincare', 'ingredient', 'moisturize', 'formula', 'fry', 'area']",val
B096,lazada,glad2glow perfect cover cushion foundation,beauty,make,5,the coverage is great - it evens out my skin tone nicely without feeling heavy,positive,the coverage is great - it evens out my skin tone nicely without feeling heavy,coverage great evens skin tone nicely without feeling heavy,coverage great even skin tone nicely without feel heavy,"['coverage', 'great', 'even', 'skin', 'tone', 'nicely', 'without', 'feel', 'heavy']",train
B097,lazada,suake waterproof make eyeliner,beauty,make,2,looks like marker pen,negative,looks like marker pen,looks like marker pen,look like marker pen,"['look', 'like', 'marker', 'pen']",train
B098,lazada,suake waterproof make eyeliner,beauty,make,5,its so small and thin so its perfect for travelling,positive,its so small and thin so its perfect for travelling,small thin perfect travelling,small thin perfect travel,"['small', 'thin', 'perfect', 'travel']",test
B099,shopee,gogo tales luolita eyeshadow pallete,beauty,make,2,Color is not that pigment,neutral,Color is not that pigment,color pigment,color pigment,"['color', 'pigment']",train
B100,shopee,gogo tales luolita eyeshadow pallete,beauty,make,5,the colours are pretty but i wouldn't say its very pigmented,neutral,the colours are pretty but i wouldn't say its very pigmented,colours pretty wouldnt say pigmented,colour pretty wouldnt say pigment,"['colour', 'pretty', 'wouldnt', 'say', 'pigment']",test
B101,shopee,alha alfa brand new eyeshadow,beauty,make,5,Looveeee the colors and so pigmented,positive,Looveeee the colors and so pigmented,loove colors pigmented,loove color pigment,"['loove', 'color', 'pigment']",train
B102,shopee,alha alfa brand new eyeshadow,beauty,make,5,"Very satisfied with the color, suitable warm tone girlie like me if use correctly",positive,"Very satisfied with the color, suitable warm tone girlie like me if use correctly",satisfied color suitable warm tone girlie like use correctly,satisfied color suitable warm tone girlie like use correctly,"['satisfied', 'color', 'suitable', 'warm', 'tone', 'girlie', 'like', 'use', 'correctly']",train
B103,lazada,lameila sweet blusher mirror brush,beauty,make,4,this colour is much lighter than the pictures btu nice to use,neutral,this colour is much lighter than the pictures btu nice to use,colour much lighter pictures btu nice use,colour much light picture btu nice use,"['colour', 'much', 'light', 'picture', 'btu', 'nice', 'use']",train
B104,lazada,lameila sweet blusher mirror brush,beauty,make,5,"Smooth and blendable, perfect for traveling",positive,"Smooth and blendable, perfect for traveling",smooth blendable perfect traveling,smooth blendable perfect travel,"['smooth', 'blendable', 'perfect', 'travel']",val
B105,lazada,lameila sweet blusher mirror brush,beauty,make,5,the colour is very nice and it look so natural on my cheek,positive,the colour is very nice and it look so natural on my cheek,colour nice look natural cheek,colour nice look natural cheek,"['colour', 'nice', 'look', 'natural', 'cheek']",train
B106,lazada,pinkflash oh honey blush,beauty,make,3,the colour not very pigmented,neutral,the colour not very pigmented,colour pigmented,colour pigment,"['colour', 'pigment']",train
B107,shopee,judydoll highlight contour pallette,beauty,make,5,"the powder is smooth and the color is good for my skin, the emulsion catches the glitter",positive,"the powder is smooth and the color is good for my skin, the emulsion catches the glitter",powder smooth color good skin emulsion catches glitter,powder smooth color good skin emulsion catch glitter,"['powder', 'smooth', 'color', 'good', 'skin', 'emulsion', 'catch', 'glitter']",train
B108,shopee,judydoll highlight contour pallette,beauty,make,5,"It's so pretty, the powder is smooth and the color is very clear",positive,"It's so pretty, the powder is smooth and the color is very clear",pretty powder smooth color clear,pretty powder smooth color clear,"['pretty', 'powder', 'smooth', 'color', 'clear']",test
B109,shopee,judydoll highlight contour pallette,beauty,make,2,"it's expensive but the color effect is extremely boring, if you have white skin, it won't change color",negative,"it's expensive but the color effect is extremely boring, if you have white skin, it won't change color",expensive color effect extremely boring white skin wont change color,expensive color effect extremely boring white skin wont change color,"['expensive', 'color', 'effect', 'extremely', 'boring', 'white', 'skin', 'wont', 'change', 'color']",train
B110,lazada,pinkflash oh honey blush,beauty,make,5,"Gives a natural and healthy-looking flush, the blush lasts all day without fading, the packaging is cute and compact",positive,"Gives a natural and healthy-looking flush, the blush lasts all day without fading, the packaging is cute and compact",gives natural healthylooking flush blush lasts day without fading packaging cute compact,give natural healthylooking flush blush last day without fade package cute compact,"['give', 'natural', 'healthylooking', 'flush', 'blush', 'last', 'day', 'without', 'fade', 'package', 'cute', 'compact']",train
B111,shopee,cloud touch skin tint liquid foundation,beauty,make,3,the shade is a little light for my skin but it's good,neutral,the shade is a little light for my skin but it's good,shade little light skin good,shade little light skin good,"['shade', 'little', 'light', 'skin', 'good']",train
B112,shopee,cloud touch skin tint liquid foundation,beauty,make,4,"Good product with buildable coverage, chose a bit lighter shade in case of oxidation. Left a natural looking",positive,"Good product with buildable coverage, chose a bit lighter shade in case of oxidation. Left a natural looking",good product buildable coverage chose bit lighter shade case oxidation left natural looking,good product buildable coverage choose bit light shade case oxidation leave natural look,"['good', 'product', 'buildable', 'coverage', 'choose', 'bit', 'light', 'shade', 'case', 'oxidation', 'leave', 'natural', 'look']",train
B113,shopee,cloud touch skin tint liquid foundation,beauty,make,5,"I really like the texture because it is very lightweight and easy to blend, you just use your hand to blend it well",positive,"I really like the texture because it is very lightweight and easy to blend, you just use your hand to blend it well",really like texture lightweight easy blend use hand blend well,really like texture lightweight easy blend use hand blend well,"['really', 'like', 'texture', 'lightweight', 'easy', 'blend', 'use', 'hand', 'blend', 'well']",train
B114,shopee,timephoria timeless lumina matte perfection cushion foundation,beauty,make,1,"But the finish looks super heavy and cakey, it emphasizes texture instead of smoothing it",negative,"But the finish looks super heavy and cakey, it emphasizes texture instead of smoothing it",finish looks super heavy cakey emphasizes texture instead smoothing,finish look super heavy cakey emphasize texture instead smooth,"['finish', 'look', 'super', 'heavy', 'cakey', 'emphasize', 'texture', 'instead', 'smooth']",val
B115,shopee,timephoria timeless lumina matte perfection cushion foundation,beauty,make,1,"It doesn't blend well and looks uneven on the skin, not recommended",negative,"It doesn't blend well and looks uneven on the skin, not recommended",doesnt blend well looks uneven skin recommended,doesnt blend well look uneven skin recommend,"['doesnt', 'blend', 'well', 'look', 'uneven', 'skin', 'recommend']",val
B116,shopee,timephoria timeless lumina matte perfection cushion foundation,beauty,make,4,I love the matte finishing but you have to blend it well to make it smooth finishing,neutral,I love the matte finishing but you have to blend it well to make it smooth finishing,love matte finishing blend well make smooth finishing,love matte finish blend well make smooth finishing,"['love', 'matte', 'finish', 'blend', 'well', 'make', 'smooth', 'finishing']",train
B117,shopee,timephoria timeless lumina matte perfection cushion foundation,beauty,make,4,Bagi saya biasa je tak macam orang hype,neutral,Bagi saya biasa sahaja tidak macam orang hype,normal like hype people,normal like hype people,"['normal', 'like', 'hype', 'people']",train
B118,shopee,timephoria timeless lumina matte perfection cushion foundation,beauty,make,5,the shade matched perfectly with my skintone. you only need a little and it's easy to build up the coverage,positive,the shade matched perfectly with my skintone. you only need a little and it's easy to build up the coverage,shade matched perfectly skintone need little easy build coverage,shade match perfectly skintone need little easy build coverage,"['shade', 'match', 'perfectly', 'skintone', 'need', 'little', 'easy', 'build', 'coverage']",train
B119,shopee,sace lady flawless master compact powder spf 30 pa,beauty,make,5,"The powder has a smooth, fine texture and blends well on the skin",positive,"The powder has a smooth, fine texture and blends well on the skin",powder smooth fine texture blends well skin,powder smooth fine texture blend well skin,"['powder', 'smooth', 'fine', 'texture', 'blend', 'well', 'skin']",train
B120,shopee,sace lady flawless master compact powder spf 30 pa,beauty,make,4,Macam tak pakai apa-apa,neutral,Macam tidak guna apa-apa,kind useless,kind useless,"['kind', 'useless']",test
B121,lazada,pentative vitamin c orange chewable 30 tablets,beauty,nutricosmetics,5,"Vitamin C rich formulation, good for daily routine, boost immunity effectively.",positive,"Vitamin C rich formulation, good for daily routine, boost immunity effectively.",vitamin c rich formulation good daily routine boost immunity effectively,vitamin c rich formulation good daily routine boost immunity effectively,"['vitamin', 'c', 'rich', 'formulation', 'good', 'daily', 'routine', 'boost', 'immunity', 'effectively']",train
B122,lazada,pentative vitamin c orange chewable 30 tablets,beauty,nutricosmetics,5,"Increases collagen production, fades dark spots visibly",positive,"Increases collagen production, fades dark spots visibly",increases collagen production fades dark spots visibly,increase collagen production fade dark spot visibly,"['increase', 'collagen', 'production', 'fade', 'dark', 'spot', 'visibly']",train
B123,shopee,kinohimitsu collagen diamond 5300mg,beauty,nutricosmetics,1,After consume still face having breakout,negative,After consume still face having breakout,consume still face breakout,consume still face breakout,"['consume', 'still', 'face', 'breakout']",train
B124,shopee,kinohimitsu collagen diamond 5300mg,beauty,nutricosmetics,3,Sori tiada perubahan apa2,neutral,Sori tiada perubahan apa2,sorry changes,sorry change,"['sorry', 'change']",val
B125,shopee,kinohimitsu collagen diamond 5300mg,beauty,nutricosmetics,5,"A very well recommended product to all the ladies I can see the difference on my face texture after consuming the collagen, u should try too!",positive,"A very well recommended product to all the ladies I can see the difference on my face texture after consuming the collagen, you should try too!",well recommended product ladies see difference face texture consuming collagen try,well recommended product lady see difference face texture consume collagen try,"['well', 'recommended', 'product', 'lady', 'see', 'difference', 'face', 'texture', 'consume', 'collagen', 'try']",train
B126,shopee,nutrione bb lab halal good night collagen,beauty,nutricosmetics,5,Love this product & the probiotics in it really helps with my guts and digestion,positive,Love this product dan the probiotics in it really helps with my guts and digestion,love product dan probiotics really helps guts digestion,love product dan probiotic really help gut digestion,"['love', 'product', 'dan', 'probiotic', 'really', 'help', 'gut', 'digestion']",test
B127,shopee,nutrione bb lab halal good night collagen,beauty,nutricosmetics,3,"Buy it for my mum, her heart feel painful after consuming it. After stop eating it, everything is okay now",negative,"Buy it for my mum, her heart feel painful after consuming it. After stop eating it, everything is okay now",buy mum heart feel painful consuming stop eating everything okay,buy mum heart feel painful consume stop eat everything okay,"['buy', 'mum', 'heart', 'feel', 'painful', 'consume', 'stop', 'eat', 'everything', 'okay']",test
B128,shopee,unichi nicotinamide skin nourishing teddi lab gummy,beauty,nutricosmetics,3,almost empty but not yet see any diff will continue to take for awhile to see if it improves,neutral,almost empty but not yet see any different will continue to take for awhile to see if it improves,almost empty yet see different continue take awhile see improves,almost empty yet see different continue take awhile see improves,"['almost', 'empty', 'yet', 'see', 'different', 'continue', 'take', 'awhile', 'see', 'improves']",train
B129,shopee,unichi nicotinamide skin nourishing teddi lab gummy,beauty,nutricosmetics,5,I've finished a few bottles and noticed the scar on my face has lightened,positive,I've finished a few bottles and noticed the scar on my face has lightened,ive finished bottles noticed scar face lightened,ive finish bottle notice scar face lighten,"['ive', 'finish', 'bottle', 'notice', 'scar', 'face', 'lighten']",train
B130,shopee,unichi nicotinamide skin nourishing teddi lab gummy,beauty,nutricosmetics,5,"After taking it consistently, my skin feels smoother and more radiant",positive,"After taking it consistently, my skin feels smoother and more radiant",taking consistently skin feels smoother radiant,take consistently skin feel smoother radiant,"['take', 'consistently', 'skin', 'feel', 'smoother', 'radiant']",val
B131,shopee,totaria glutathione collagen gummies,beauty,nutricosmetics,5,"After almost a month taking it, i can see gradual improvement on her skin texture and complexion. The scars are gradually less darker",positive,"After almost a month taking it, i can see gradual improvement on her skin texture and complexion. The scars are gradually less darker",almost month taking see gradual improvement skin texture complexion scars gradually less darker,almost month take see gradual improvement skin texture complexion scar gradually less darker,"['almost', 'month', 'take', 'see', 'gradual', 'improvement', 'skin', 'texture', 'complexion', 'scar', 'gradually', 'less', 'darker']",val
B132,shopee,totaria glutathione collagen gummies,beauty,nutricosmetics,3,"idk about this, but it doesn't seem to effectively on me",positive,"idk about this, but it doesn't seem to effectively on me",idk doesnt seem effectively,idk doesnt seem effectively,"['idk', 'doesnt', 'seem', 'effectively']",test
B133,shopee,totaria glutathione collagen gummies,beauty,nutricosmetics,5,Bole la kulit licin dan kulit tak burn,positive,boleh kulit licin dan kulit tidak burn,make skin smooth skin burn,make skin smooth skin burn,"['make', 'skin', 'smooth', 'skin', 'burn']",train
B134,shopee,lifespace acne relief skin rebalance probiotic,beauty,nutricosmetics,1,"After taking your product, I experienced a severe acne breakout and skin inflammation, which i did not have before ",negative,"After taking your product, I experienced a severe acne breakout and skin inflammation, which i did not have before",taking product experienced severe acne breakout skin inflammation,take product experience severe acne breakout skin inflammation,"['take', 'product', 'experience', 'severe', 'acne', 'breakout', 'skin', 'inflammation']",train
B135,shopee,lifespace acne relief skin rebalance probiotic,beauty,nutricosmetics,2,I had eaten one month and not noticing any changes for my acne,neutral,I had eaten one month and not noticing any changes for my acne,eaten one month noticing changes acne,eaten one month noticing change acne,"['eaten', 'one', 'month', 'noticing', 'change', 'acne']",train
B136,shopee,lifespace acne relief skin rebalance probiotic,beauty,nutricosmetics,5,2nd time repurchase because it worked for me! My recurring acne reduced after consistent use,positive,2nd time repurchase because it worked for me! My recurring acne reduced after consistent use,2nd time repurchase worked recurring acne reduced consistent use,2nd time repurchase work recur acne reduce consistent use,"['2nd', 'time', 'repurchase', 'work', 'recur', 'acne', 'reduce', 'consistent', 'use']",val
B137,shopee,lifespace acne relief skin rebalance probiotic,beauty,nutricosmetics,5,It effectively reduce the appearance of my acne. My skin is getting improved,positive,It effectively reduce the appearance of my acne. My skin is getting improved,effectively reduce appearance acne skin getting improved,effectively reduce appearance acne skin get improve,"['effectively', 'reduce', 'appearance', 'acne', 'skin', 'get', 'improve']",train
B138,shopee,lakewood organic pure cranberry juice,beauty,nutricosmetics,1,"My tekak pedih, rasa luka, irritated",negative,"My tekak pedih, rasa luka, irritated",throat hurts feels sore irritated,throat hurt feel sore irritate,"['throat', 'hurt', 'feel', 'sore', 'irritate']",train
B139,shopee,lakewood organic pure cranberry juice,beauty,nutricosmetics,3,Taking for two weeks. always diarrhoea everytime after consumed around 3 minutes,negative,Taking for two weeks. always diarrhoea everytime after consumed around 3 minutes,taking two weeks always diarrhoea everytime consumed around 3 minutes,take two week always diarrhoea everytime consume around 3 minute,"['take', 'two', 'week', 'always', 'diarrhoea', 'everytime', 'consume', 'around', '3', 'minute']",train
B140,shopee,lakewood organic pure cranberry juice,beauty,nutricosmetics,5,"Repeatedly ordered this juice as it helps with UTI, makes my skin smooth and glowing",positive,"Repeatedly ordered this juice as it helps with UTI, makes my skin smooth and glowing",repeatedly ordered juice helps uti makes skin smooth glowing,repeatedly order juice help uti make skin smooth glow,"['repeatedly', 'order', 'juice', 'help', 'uti', 'make', 'skin', 'smooth', 'glow']",train
B141,shopee,lakewood organic pure cranberry juice,beauty,nutricosmetics,5,"terbaik, kulit glowing, dalaman pun makin pulih",positive,"terbaik, kulit glowing, dalaman pun makin pulih",best skin glowing inside getting better,best skin glow inside get good,"['best', 'skin', 'glow', 'inside', 'get', 'good']",train
B142,shopee,gkb lactobacillus rhamnosus plus powder,beauty,nutricosmetics,5,now my skin getting more better and semakin glowing,positive,now my skin getting more better and semakin glowing,skin getting better semakin glowing,skin get good semakin glowing,"['skin', 'get', 'good', 'semakin', 'glowing']",train
B143,shopee,gkb lactobacillus rhamnosus plus powder,beauty,nutricosmetics,5,Bagus probiotic ni. kulit eczema makin ok. kulit muka semakin cerah dan lembap,positive,Bagus probiotic ni. kulit eczema makin ok. kulit muka semakin cerah dan lembap,probiotic good eczema skin getting better facial skin becomes brighter moister,probiotic good eczema skin get well facial skin become brighter moister,"['probiotic', 'good', 'eczema', 'skin', 'get', 'well', 'facial', 'skin', 'become', 'brighter', 'moister']",val
B144,shopee,dr cure vcsknz berries chewable tablet mixed ascorbic acid hithion,beauty,nutricosmetics,2,tiada kesan untuk saya. beli 2 btl dah habis sebtl tiada kesan yang menarik untuk saya,neutral,tiada kesan untuk saya. beli 2 btl sudah habis sebtl tiada kesan yang menarik untuk saya,effect bought 2 bottles gone interesting effect,effect buy 2 bottle go interesting effect,"['effect', 'buy', '2', 'bottle', 'go', 'interesting', 'effect']",train
B145,shopee,dr cure vcsknz berries chewable tablet mixed ascorbic acid hithion,beauty,nutricosmetics,5,"Helps protecting skin from environmental damage with its antioxidant properties, boosting collagen to improve firmness and reduce wrinkles, and brightening the complexion by reducing darkspots and hyperpigmentation",positive,"Helps protecting skin from environmental damage with its antioxidant properties, boosting collagen to improve firmness and reduce wrinkles, and brightening the complexion by reducing darkspots and hyperpigmentation",helps protecting skin environmental damage antioxidant properties boosting collagen improve firmness reduce wrinkles brightening complexion reducing darkspots hyperpigmentation,help protect skin environmental damage antioxidant property boost collagen improve firmness reduce wrinkle brighten complexion reduce darkspots hyperpigmentation,"['help', 'protect', 'skin', 'environmental', 'damage', 'antioxidant', 'property', 'boost', 'collagen', 'improve', 'firmness', 'reduce', 'wrinkle', 'brighten', 'complexion', 'reduce', 'darkspots', 'hyperpigmentation']",train
B146,shopee,kitsui whities snow,beauty,nutricosmetics,5,"Parut acne yang gelap kat muka nampak makin pudar selepas 10 hari consume, sunburn pon dah kurang sikit",positive,"Parut acne yang gelap dekat muka nampak makin pudar selepas 10 hari consume, sunburn pon sudah kurang sikit",dark acne scars near face seem fading 10 days consumption sunburn also little less,dark acne scar near face seem fade 10 day consumption sunburn also little less,"['dark', 'acne', 'scar', 'near', 'face', 'seem', 'fade', '10', 'day', 'consumption', 'sunburn', 'also', 'little', 'less']",train
B147,shopee,kitsui whities snow,beauty,nutricosmetics,1,"caused tiny itchy bumps on my chin, cheeks and forehead the next day",negative,"caused tiny itchy bumps on my chin, cheeks and forehead the next day",caused tiny itchy bumps chin cheeks forehead next day,cause tiny itchy bump chin cheek forehead next day,"['cause', 'tiny', 'itchy', 'bump', 'chin', 'cheek', 'forehead', 'next', 'day']",train
B148,shopee,toujours advanced white tomato,beauty,nutricosmetics,5,"Love this product! My skin feels smoother, brighter, and more hydrated after just a few weeks",positive,"Love this product! My skin feels smoother, brighter, and more hydrated after just a few weeks",love product skin feels smoother brighter hydrated weeks,love product skin feel smoother brighter hydrate week,"['love', 'product', 'skin', 'feel', 'smoother', 'brighter', 'hydrate', 'week']",train
B149,shopee,toujours advanced white tomato,beauty,nutricosmetics,1,no changes at all,neutral,no changes at all,changes,change,['change'],train
B150,shopee,pentative vitamin c orange chewable 30 tablets,beauty,nutricosmetics,1,Sepanjang saya consume vitamin ni jerawat naik mendadak di muka saya,negative,Sepanjang saya consume vitamin ini jerawat naik mendadak di muka saya,long consume vitamin pimples suddenly increase face,long consume vitamin pimples suddenly increase face,"['long', 'consume', 'vitamin', 'pimples', 'suddenly', 'increase', 'face']",train
FA001,shopee,bella women korean style suspender long dress sleeveless black dress offshoulder summer casual clothing,fashion,dress,5,"Fits perfectly",positive,Fits perfectly,fits perfectly,fit perfectly,"['fit', 'perfectly']",train
FA002,shopee,bella women korean style suspender long dress sleeveless black dress offshoulder summer casual clothing,fashion,dress,3,Disappointed because at the back got stained and unable to get loose using wipes,negative,Disappointed because at the back got stained and unable to get loose using wipes,disappointed back got stained unable get loose using wipes,disappoint back get stain unable get loose use wipe,"['disappoint', 'back', 'get', 'stain', 'unable', 'get', 'loose', 'use', 'wipe']",val
FA003,shopee,womens korean fashion narrow waist slim fit sexy slit design suspender hipwrapped midi dress,fashion,dress,5,This dress is very nice and fit to my body comfortability and the material is not hot. Quite elegant and the quality is good,positive,This dress is very nice and fit to my body comfortability and the material is not hot. Quite elegant and the quality is good,dress nice fit body comfortability material hot quite elegant quality good,dress nice fit body comfortability material hot quite elegant quality good,"['dress', 'nice', 'fit', 'body', 'comfortability', 'material', 'hot', 'quite', 'elegant', 'quality', 'good']",val
FA004,shopee,womens korean fashion narrow waist slim fit sexy slit design suspender hipwrapped midi dress,fashion,dress,1,Hard cloth tough fabric Not fit,negative,Hard cloth tough fabric Not fit,hard cloth tough fabric fit,hard cloth tough fabric fit,"['hard', 'cloth', 'tough', 'fabric', 'fit']",train
FA005,shopee,womens korean retro simple hepburn style waist slim square neck kneelength dress,fashion,dress,5,"Very beautiful, satisfied, satisfied with the quality of products and services",positive,"Very beautiful, satisfied, satisfied with the quality of products and services",beautiful satisfied satisfied quality products services,beautiful satisfy satisfied quality product service,"['beautiful', 'satisfy', 'satisfied', 'quality', 'product', 'service']",train
FA006,shopee,womens korean retro simple hepburn style waist slim square neck kneelength dress,fashion,dress,3,The quality wise quite transparent but the size is just nice for me.,neutral,The quality wise quite transparent but the size is just nice for me.,quality wise quite transparent size nice,quality wise quite transparent size nice,"['quality', 'wise', 'quite', 'transparent', 'size', 'nice']",test
FA007,shopee,womens korean retro simple hepburn style waist slim square neck kneelength dress,fashion,dress,2,"The upper body is temporarily acceptable, the lower part is baggy like a bag. Tell the shop to change the size of the shop to definitely not change. Recommend you to consider before buying",negative,"The upper body is temporarily acceptable, the lower part is baggy like a bag. Tell the shop to change the size of the shop to definitely not change. Recommend you to consider before buying",upper body temporarily acceptable lower part baggy like bag tell shop change size shop definitely change recommend consider buying,upper body temporarily acceptable low part baggy like bag tell shop change size shop definitely change recommend consider buying,"['upper', 'body', 'temporarily', 'acceptable', 'low', 'part', 'baggy', 'like', 'bag', 'tell', 'shop', 'change', 'size', 'shop', 'definitely', 'change', 'recommend', 'consider', 'buying']",train
FA008,shopee,womens korean retro simple hepburn style waist slim square neck kneelength dress,fashion,dress,1,Cutting at waist is larger than size chart.,negative,Cutting at waist is larger than size chart.,cutting waist larger size chart,cut waist large size chart,"['cut', 'waist', 'large', 'size', 'chart']",test
FA009,shopee,gdtima baju raya muslimah abaya dress round neck long sleeved polka dot lace long dress,fashion,dress,5,True to size.. Comfortable enough.. Highly recommend and definitely worth the money..,positive,True to size.. Comfortable enough.. Highly recommend and definitely worth the money..,true size comfortable enough highly recommend definitely worth money,true size comfortable enough highly recommend definitely worth money,"['true', 'size', 'comfortable', 'enough', 'highly', 'recommend', 'definitely', 'worth', 'money']",test
FA010,shopee,gdtima baju raya muslimah abaya dress round neck long sleeved polka dot lace long dress,fashion,dress,4,Item worth the value. Bigger & longer than actual size so need to alter,positive,Item worth the value. Bigger dan longer than actual size so need to alter,item worth value bigger dan longer actual size need alter,item worth value big dan longer actual size need alter,"['item', 'worth', 'value', 'big', 'dan', 'longer', 'actual', 'size', 'need', 'alter']",train
FA011,shopee,gdtima baju raya muslimah abaya dress round neck long sleeved polka dot lace long dress,fashion,dress,3,The style not suitable with my body shape,negative,The style not suitable with my body shape,style suitable body shape,style suitable body shape,"['style', 'suitable', 'body', 'shape']",train
FA012,shopee,lovito boho dress paisley pattern smocked bow back summer dress women,fashion,dress,5,"Really love the product, quality also nice fabric, so cutesy",positive,"Really love the product, quality also nice fabric, so cutesy",really love product quality also nice fabric cutesy,really love product quality also nice fabric cutesy,"['really', 'love', 'product', 'quality', 'also', 'nice', 'fabric', 'cutesy']",test
FA013,shopee,lovito boho dress paisley pattern smocked bow back summer dress women,fashion,dress,3,Cutting abit loose for the back stretchy part.,neutral,Cutting abit loose for the back stretchy part.,cutting abit loose back stretchy part,cut abit loose back stretchy part,"['cut', 'abit', 'loose', 'back', 'stretchy', 'part']",train
FA014,shopee,lovito boho dress paisley pattern smocked bow back summer dress women,fashion,dress,2,"The color is abit down, not nice than the photo",negative,"The color is abit down, not nice than the photo",color abit nice photo,color abit nice photo,"['color', 'abit', 'nice', 'photo']",train
FA015,shopee,lovito boho dress paisley pattern smocked bow back summer dress women,fashion,dress,1,Defective/Damaged Item,negative,Defective/Damaged Item,defective/damaged item,defective/damaged item,"['defective/damaged', 'item']",train
FA016,shopee,women vintage solid double layer muslim casual long sleeve maxi sundress white long dress,fashion,dress,5,"The material is soft, not hot at all, and feels really nice on the skin. Perfect for daily wear or any occasion, I honestly didn’t expect it to be this comfy! This is my second time purchase and it didn't disappoint me. And fast delivery also thanks seller",positive,"The material is soft, not hot at all, and feels really nice on the skin. Perfect for daily wear or any occasion, I honestly didn’t expect it to be this comfy! This is my second time purchase and it didn't disappoint me. And fast delivery also thanks seller",material soft hot feels really nice skin perfect daily wear occasion honestly didnt expect comfy second time purchase didnt disappoint fast delivery also thanks seller,material soft hot feel really nice skin perfect daily wear occasion honestly didnt expect comfy second time purchase didnt disappoint fast delivery also thank seller,"['material', 'soft', 'hot', 'feel', 'really', 'nice', 'skin', 'perfect', 'daily', 'wear', 'occasion', 'honestly', 'didnt', 'expect', 'comfy', 'second', 'time', 'purchase', 'didnt', 'disappoint', 'fast', 'delivery', 'also', 'thank', 'seller']",test
FA017,shopee,women vintage solid double layer muslim casual long sleeve maxi sundress white long dress,fashion,dress,4,The material is really good but only the colour is kinda bit different from the pic ..its kinda more to purple than a maroon.,positive,The material is really good but only the colour is kinda bit different from the picture ..its kinda more to purple than a maroon.,material really good colour kinda bit different picture kinda purple maroon,material really good colour kinda bit different picture kinda purple maroon,"['material', 'really', 'good', 'colour', 'kinda', 'bit', 'different', 'picture', 'kinda', 'purple', 'maroon']",test
FA018,shopee,women vintage solid double layer muslim casual long sleeve maxi sundress white long dress,fashion,dress,2,"Thin, very see through",negative,"Thin, very see through",thin see,thin see,"['thin', 'see']",test
FA019,shopee,pearl earrings women korean style 925 silver,fashion,earrings,5,The earrings are simple but look nice when wear it. Delivery super duper fast. The price also reasonable. I will re-purchase. Like it so much,positive,The earrings are simple but look nice when wear it. Delivery super duper fast. The price also reasonable. I will re-purchase. Like it so much,earrings simple look nice wear delivery super duper fast price also reasonable repurchase like much,earring simple look nice wear delivery super duper fast price also reasonable repurchase like much,"['earring', 'simple', 'look', 'nice', 'wear', 'delivery', 'super', 'duper', 'fast', 'price', 'also', 'reasonable', 'repurchase', 'like', 'much']",train
